40.126192,23.883972,5.989836,0.119255,53.100000
40.030355,23.952669,6.016976,0.119797,53.200000
39.934472,24.021333,6.044195,0.120340,53.300000
39.838544,24.089964,6.071492,0.120884,53.400000
39.742573,24.158560,6.098867,0.121430,53.500000
39.646560,24.227119,6.126320,0.121977,53.600000
39.550508,24.295641,6.153851,0.122526,53.700000
39.454418,24.364122,6.181460,0.123077,53.800000
39.358291,24.432563,6.209146,0.123629,53.900000
39.262128,24.500961,6.236910,0.124183,54.000000
39.165932,24.569315,6.264752,0.124738,54.100000
39.069704,24.637624,6.292672,0.125295,54.200000
38.973446,24.705885,6.320669,0.125853,54.300000
38.877158,24.774097,6.348744,0.126413,54.400000
38.780844,24.842260,6.376897,0.126975,54.500000
38.684503,24.910370,6.405127,0.127538,54.600000
38.588139,24.978427,6.433434,0.128103,54.700000
38.491752,25.046430,6.461818,0.128669,54.800000
38.395344,25.114376,6.490280,0.129236,54.900000
38.298916,25.182265,6.518819,0.129806,55.000000
38.202471,25.250094,6.547436,0.130376,55.100000
38.106009,25.317862,6.576129,0.130949,55.200000
38.009533,25.385568,6.604899,0.131523,55.300000
37.913044,25.453210,6.633746,0.132098,55.400000
37.816543,25.520787,6.662670,0.132675,55.500000
37.720032,25.588297,6.691671,0.133253,55.600000
37.623513,25.655738,6.720749,0.133833,55.700000
37.526987,25.723110,6.749903,0.134415,55.800000
